"dim1";"dim2";"document";"topic"
4,6270373844903;-11,0035988531255;"Mikhailova O.B.(2019). High school students involved and not involved in mmorpg: Creativity and innovativeness. International Journal of Cognitive Research in Science, Engineering and Education";"game, plai, mmo, examin, analys"
-7,75638516582304;-9,28003503251933;"Lu L.(2019). Engaging digital makers through interactive virtual art makerspaces: Possibilities and challenges in art education. International Journal of Education Through Art";"art, creativ, technologi, project, develop"
-6,99399254280484;-10,8567631108789;"Papadopoulou A.(2019). Art, technology, education: Synergy of modes, means, tools of communication. Education Sciences";"art, creativ, technologi, project, develop"
-17,1108827890572;2,35486645848023;"Merunkov<e1> L., <U+008A>lerka J.(2019). Goffman<U+00B4>s theory as a framework for analysis of self presentation on online social networks. Masaryk University Journal of Law and Technology";"onlin, social, commun, ident, offlin"
13,2534976042975;2,08925868220643;"Iacolino C., Lombardo E.M.C., Cervellione B., Mannino G., Micieli S.(2019). Internet Addiction Disorder: Internet Gaming Disorder in a Nonclinical Sample Of Moba And Mmorpg Videoplayers. World Futures";"game, plai, mmo, examin, analys"
-9,81591945652415;0,0149273660277571;"Bozzelli G., Raia A., Ricciardi S., De Nino M., Barile N., Perrella M., Tramontano M., Pagano A., Palombini A.(2019). An integrated VR/AR framework for user-centric interactive experience of cultural heritage: The ArkaeVision project. Digital Applications in Archaeology and Cultural Heritage";"virtual, avatar, world, experi, environ"
-12,9514067190425;-2,82754989754463;"Villaespesa E.(2019). Museum Collections and Online Users: Development of a Segmentation Model for the Metropolitan Museum of Art. Visitor Studies";"cultur, museum, commun, inform, histor"
-13,9243647673021;3,60297039733798;"Thurlow C., Aiello G., Portmann L.(2020). Visualizing teens and technology: A social semiotic analysis of stock photography and news media imagery. New Media and Society";"video, imag, content, visual, analys"
11,9487864261303;9,80211527644596;"Beijnon B.(2020). Strategies and tactics in Skyrim through virtual reality: the VR<U+0096>HMD as a model for disciplining in the twenty-first century. International Journal of Performance Arts and Digital Media";"perform, cognit, particip, experi, task"
1,10836837297624;7,38024678708304;"Gong X., Zhang K.Z.K., Chen C., Cheung C.M.K., Lee M.K.O.(2019). Antecedents and consequences of excessive online social gaming: a social learning perspective. Information Technology and People";"onlin, social, commun, ident, offlin"
10,0976485610869;-1,40959315282224;"Won Jung C.(2020). Role of gamers<U+0092> communicative ecology on game community involvement and self-identification of gamer. Computers in Human Behavior";"game, plai, mmo, examin, analys"
12,7153048160146;-7,23703116724966;"Fricke K.R., Greenberg D.M., Rentfrow P.J., Herzberg P.Y.(2019). Measuring musical preferences from listening behavior: Data from one million people and 200,000 songs. Psychology of Music";"problem, associ, person, predict, posit, emot"
-10,0026561893387;-10,0363602606451;"Kaimal G., Carroll-Haskins K., Berberian M., Dougherty A., Carlton N., Ramakrishnan A.(2020). Virtual Reality in Art Therapy: A Pilot Qualitative Study of the Novel Medium and Implications for Practice. Art Therapy";"art, creativ, technologi, project, develop"
6,06543195374081;4,45370301077924;"Mu<f1>oz Gonz<e1>lez J.M., Segovia Aguilar B.(2019). How do teenagers interact with video games? Preferences and performative skills [<U+00BF>C<f3>mo interact<fa>an los adolescentes con los videojuegos? Preferencias y habilidades performativas]. Revista Latina de Comunicacion Social";"game, plai, mmo, examin, analys"
-12,3340286434552;-7,11405075970818;"Dieter M., Gauthier D., Tuters M.(2019). Conversation pieces: On recounting new media art mailinglist cultures. Internet Histories";"design, method, review, system, valu"
2,96730152988867;0,762707259867825;"Hanes L., Stone R.(2019). A model of heritage content to support the design and analysis of video games for history education. Journal of Computers in Education";"design, method, review, system, valu"
19,2204681825262;8,18435791133033;"Halbrook Y.J., O<U+0092>Donnell A.T., Msetfi R.M.(2019). When and How Video Games Can Be Good: A Review of the Positive Effects of Video Games on Well-Being. Perspectives on Psychological Science";"game, plai, violent, aggress, behavior"
20,9601143783339;8,31739936813503;"Denson T.F., Dixson B.J.W., Tibubos A.N., Zhang E., Harmon-Jones E., Kasumovic M.M.(2020). Violent video game play, gender, and trait aggression influence subjective fighting ability, perceptions of men's toughness, and anger facial recognition. Computers in Human Behavior";"game, plai, violent, aggress, behavior"
1,52146756128108;1,44687670065051;"Hall J., Stickler U., Herodotou C., Iacovides I.(2020). Player conceptualizations of creativity in digital entertainment games. Convergence";"design, method, review, system, valu"
8,17099629129998;-8,46203922770174;"Antonaci A., Klemke R., Specht M.(2019). The effects of gamification in online learning environments: A systematic literature review. Informatics";"motiv, engag, gamif, element, experi"
-9,24881697010889;7,55319683023673;"Loureiro S.M.C., Roschk H., Lima F.(2019). The role of background music in visitors<U+0092> experience of art exhibitions: Music, memory and art appraisal. International Journal of Arts Management";"music, interact, user, system, experi"
-20,8093621194451;3,07334965652941;"Appel M., Marker C., Gnambs T.(2019). Are Social Media Ruining Our Lives? A Review of Meta-Analytic Evidence. Review of General Psychology";"social, media, sns, network, facebook"
-1,48852902226686;-3,98624992987586;"Lee T.S.-C.(2020). Curriculum Based Interactive Exhibition Design and Family's Learning Experiences: A Case Study of the Children's Art Museum in Taipei. Curator";"learn, educ, design, develop, environ"
12,5318519289575;-4,1893578437913;"Berkers P., Schaap J.(2015). Youtube as a virtual springboard: Circumventing gender dynamics in offline and online metal music careers. Metal Music Studies";"onlin, social, commun, ident, offlin"
2,91390984358451;-9,14905334150362;"Bado N.(2019). Game-based learning pedagogy: a review of the literature. Interactive Learning Environments";"student, teach, school, educ, classroom"
9,15732377799737;-7,97165086060983;"Tobon S., Ruiz-Alba J.L., Garc<ed>a-Madariaga J.(2020). Gamification and online consumer decisions: Is the game over?. Decision Support Systems";"motiv, engag, gamif, element, experi"
12,5162546687577;2,39680999207753;"Aggarwal S., Saluja S., Gambhir V., Gupta S., Satia S.P.S.(2020). Predicting likelihood of psychological disorders in PlayerUnknown's Battlegrounds (PUBG) players from Asian countries using supervised machine learning. Addictive Behaviors";"game, plai, mmo, examin, analys"
-8,17337832136;5,82471836192746;"Ternovski J., Yasseri T.(2020). Social complex contagion in music listenership: A natural experiment with 1.3 million participants. Social Networks";"music, interact, user, system, experi"
17,0874056642016;5,80454514921417;"Ryan M., Formosa P., Howarth S., Staines D.(2020). Measuring morality in videogames research. Ethics and Information Technology";"game, plai, violent, aggress, behavior"
-8,07150951052721;6,57178068939511;"Jin Y., Tintarev N., Htun N.N., Verbert K.(2020). Effects of personal characteristics in control-oriented user interfaces for music recommender systems. User Modeling and User-Adapted Interaction";"music, interact, user, system, experi"
-9,6391637621872;-9,04475506662862;"Shanbaum P.(2019). You are the controller: Ubiquitous interfaces and interactive digital media art installations [T<fa> eres quien controla: Interfaces ubicuas e instalaciones art<ed>sticas con medios digitales interactivos]. Artnodes";"art, creativ, technologi, project, develop"
2,96536725382716;16,6111211816802;"Shin M., Song S.W., Chock T.M.(2019). Uncanny Valley Effects on Friendship Decisions in Virtual Social Networking Service. Cyberpsychology, Behavior, and Social Networking";"virtual, avatar, world, experi, environ"
18,8805097750818;-5,19738276707186;"Muhametjanova G., Afacan Adanir G., Akmatbekova A.(2020). Internet and social networks use habits of adolescents between ages of 10-19 in the Kyrgyz Republic. Journal of Children and Media";"internet, addict, adolesc, gender, femal"
-5,9471844005174;-10,8364583335082;"Beck D., Warren S.(2020). Rural art teachers<U+0092> access: one museum<U+0092>s online art curriculum. Pedagogies";"student, teach, school, educ, classroom"
-17,9318130843745;3,10157418914713;"Scheibling C.(2020). Doing Fatherhood Online: Men's Parental Identities, Experiences, and Ideologies on Social Media. Symbolic Interaction";"social, media, sns, network, facebook"
4,41829374753961;14,5519804573709;"Teng C.-I.(2019). How avatars create identification and loyalty among online gamers: Contextualization of self-affirmation theory. Internet Research";"virtual, avatar, world, experi, environ"
-10,8428675069261;-11,4677381728404;"Hayn-Leichsenring G.U., Kenett Y.N., Schulz K., Chatterjee A.(2020). Abstract art paintings, global image properties, and verbal descriptions: An empirical and computational investigation. Acta Psychologica";"art, creativ, technologi, project, develop"
3,34380289240679;-5,80287593186793;"Shi A., Wang Y., Ding N.(2019). The effect of game<U+0096>based immersive virtual reality learning environment on learning outcomes: designing an intrinsic integrated educational game for pre<U+0096>class learning. Interactive Learning Environments";"learn, educ, design, develop, environ"
14,1148539321332;1,99551398948825;"Denisova A., Cairns P., Guckelsberger C., Zendle D.(2020). Measuring perceived challenge in digital games: Development & validation of the challenge originating from recent gameplay interaction scale (CORGIS). International Journal of Human Computer Studies";"problem, associ, person, predict, posit, emot"
10,242419097281;1,89307395896799;"Sin H.-S., Paik W.(2019). Predicting churn rate of the massively multiplayer online role-playing game (Mmorpg) users by analyzing playing behavior. International Journal of Scientific and Technology Research";"game, plai, mmo, examin, analys"
2,37880799022502;3,67815390486914;"Santos T., Lemmerich F., Strohmaier M., Helic D.(2019). What<U+0092>s in a review: Discrepancies between expert and amateur reviews of video games on Metacritic. Proceedings of the ACM on Human-Computer Interaction";"design, method, review, system, valu"
-7,88581523883682;-6,84932135832877;"Mukherjee M.(2019). Little cinema culture: Networks of digital files and festival on the fringes. Studies in South Asian Film and Media";"problem, associ, person, predict, posit, emot"
-19,044954663874;-6,29525379236957;"Tiggemann M., Anderberg I.(2020). Social media is not real: The effect of <U+0091>Instagram vs reality<U+0092> images on women<U+0092>s social comparison and body image. New Media and Society";"video, imag, content, visual, analys"
-9,9293462770233;-12,6130708077429;"Li N., Ho C.(2019). The craft-art: Form <U+0091>SPARK: The Science and Art of Creativity<U+0092> to <U+0091>Art Central<U+0092>, Central Harbourfront, Hong Kong, 26-30 March 2019. Craft Research";"art, creativ, technologi, project, develop"
-8,91695447290075;-10,2037345054761;"Britton L., Klumbyte G., Draude C.(2019). Doing thinking: revisiting computing with artistic research and technofeminism. Digital Creativity";"art, creativ, technologi, project, develop"
-2,39245860999824;9,84793257642704;"Williams R.B., Slak-Valek N.(2019). Pok<e9>mon GO is serious leisure that increases the touristic engagement, physical activity and sense of happiness of players. Information Technology and Tourism";"mobil, technologi, peopl, young, live"
-19,2659643951332;-3,34003297387309;"Cornelio G.S., Cruz E.G.(2019). Image-sharing and iconicity on social media during the Catalan conflict (2017). Catalan Journal of Communication and Cultural Studies";"video, imag, content, visual, analys"
11,6746549174792;-2,27202487379274;"Tang W.Y., Reer F., Quandt T.(2020). Investigating sexual harassment in online video games: How personality and context factors are related to toxic sexual behaviors against fellow players. Aggressive Behavior";"onlin, social, commun, ident, offlin"
17,9086026932791;6,6403489393252;"Kolic-Vehovec S., Smojver-A<U+009E>ic S., Martinac Dorcic T., Roncevic Zubkovic B.(2020). Evaluation of serious game for changing students' behaviour in bullying situation. Journal of Computer Assisted Learning";"game, plai, violent, aggress, behavior"
4,7803708429351;-7,50279412445224;"Ofosu-Ampong K., Boateng R., Anning-Dorson T., Kolog E.A.(2020). Are we ready for Gamification? An exploratory analysis in a developing country. Education and Information Technologies";"learn, educ, design, develop, environ"
-4,2828395867792;-0,805245597162414;"M<f6>ller I.R., M<fc>gge E., Schemes C.(2019). Digital reading platforms at basic education school [Plataformas digitais de leitura na escola de educa<e7><e3>o b<e1>sica]. Revista Conhecimento Online";"digit, media, narr, literaci, practic"
-7,72975116233214;-6,68691199559662;"Aristidou A., Shamir A., Chrysanthou Y.(2019). Digital dance ethnography: Organizing large dance collections. Journal on Computing and Cultural Heritage";"problem, associ, person, predict, posit, emot"
-7,33245396126622;-11,3104478556292;"Arnab S., Clarke S., Morini L.(2019). Co-creativity through play and game design thinking. Electronic Journal of e-Learning";"art, creativ, technologi, project, develop"
5,57546193015726;1,53516473250145;"Kneer J., Jacobs R.S.(2018). Grow up, level up, and game on; evolving games research. Media and Communication";"game, plai, mmo, examin, analys"
-8,0731494112527;-9,75040226058365;"Hall J., Stickler U., Herodotou C., Iacovides I.(2020). Expressivity of creativity and creative design considerations in digital games. Computers in Human Behavior";"art, creativ, technologi, project, develop"
13,4778613092451;-3,39579704777265;"Choe K., Doh S.-J., Ha J.(2020). Adolescents<U+0092> Experiences and Coping with Sexism Affect both Female and Male Online Gamers in South Korea. Sex Roles";"game, plai, mmo, examin, analys"
-7,14965056637355;-11,3431489215964;"Romero M., Arnab S., Smet C.D., Mohamad F., Minoi J.-L., Morini L.(2019). Assessment of co-creativity in the process of game design. Electronic Journal of e-Learning";"art, creativ, technologi, project, develop"
-1,01724857885792;-2,12889887832635;"Mahalingam G.R., Samah N.A., Ravihchandran B.K., Rahman K.A.A., Ali D.F., Abdullah A.H., Ashari Z.M., Jumaat N.F.(2019). Need-analysis of interactive games of reading literacy for slow learners. Universal Journal of Educational Research";"child, read, activ, text, electron"
-4,83006803117782;9,14401466978185;"Burnett C., Parry B., Merchant G., Storey V.(2020). Treading softly in the enchanted forest: exploring the integration of iPads in a participatory theatre education programme. Pedagogies";"mobil, technologi, peopl, young, live"
-4,29963521590603;-5,36229177985065;"Al-Imamy S.Y.(2020). Blending printed texts with digital resources through augmented reality interaction. Education and Information Technologies";"digit, media, narr, literaci, practic"
16,493513247965;-3,83790066780709;"Korenevsky K.(2019). Analysis of the factors that promote interest of children to computer games. Psychiatry, Psychotherapy and Clinical Psychology";"internet, addict, adolesc, gender, femal"
-0,347727442155227;3,17467315037844;"Wu J., Chen D.-T.V.(2020). A systematic review of educational digital storytelling. Computers and Education";"design, method, review, system, valu"
5,47316961498362;9,4184334173548;"Moulard J.G., Kroff M., Pounders K., Ditt C.(2019). The Role of Suspense in Gaming: Inducing Consumers<U+0092> Game Enjoyment. Journal of Interactive Advertising";"model, influenc, blog, factor, perceiv"
-8,18646124703691;6,41617307954437;"Besseny A.(2020). Lost in spotify: folksonomy and wayfinding functions in spotify<U+0092>s interface and companion apps. Popular Communication";"music, interact, user, system, experi"
2,26408633115841;-4,29711553180852;"Alrehaili E.A., Al Osman H.(2019). A virtual reality role-playing serious game for experiential learning. Interactive Learning Environments";"learn, educ, design, develop, environ"
4,26547694833192;16,2631779182555;"Stavropoulos V., Gomez R., Mueller A., Yucel M., Griffiths M.(2020). User-avatar bond profiles: How do they associate with disordered gaming?. Addictive Behaviors";"virtual, avatar, world, experi, environ"
10,8429874729145;7,97008050663091;"Martincevic M., Vranic A.(2019). Can video-games enhance cognitive ability? [Mogu li videoigre osna<U+009E>iti kognitivne sposobnosti?]. Psihologijske Teme";"perform, cognit, particip, experi, task"
1,52220689729088;-1,16311797049758;"Cromley J.G., Du Y., Dane A.P.(2020). Drawing-to-Learn: Does Meta-Analysis Show Differences Between Technology-Based Drawing and Paper-and-Pencil Drawing?. Journal of Science Education and Technology";"design, method, review, system, valu"
-8,29962426249487;4,41049817557788;"Reed D.J.(2019). Dancing with Data: Introducing a Creative Interactional Metaphor. Sociological Research Online";"music, interact, user, system, experi"
-2,76983733702949;9,90432109759117;"Woods O.(2020). Gamifying place, reimagining publicness: the heterotopic inscriptions of Pok<e9>mon Go. Media, Culture and Society";"mobil, technologi, peopl, young, live"
2,68509940895884;-1,37451610723334;"Czauderna A., Guardiola E.(2019). The gameplay loop methodology as a tool for educational game design. Electronic Journal of e-Learning";"learn, educ, design, develop, environ"
-0,633080021192007;-11,0485081834026;"Nazari W.A.A.W., Raub N.A.A., Rama L., Yunus M.M.(2019). Painting pictures with words via google classroom. International Journal of Scientific and Technology Research";"student, teach, school, educ, classroom"
3,32193610833852;2,98092054456123;"Bienvenido H.P., Bruna C.S.(2019). A sociological look at gaming software: Erving Goffman's dramaturgy in video games. Revista Espanola de Investigaciones Sociologicas";"design, method, review, system, valu"
-4,24708224178813;-6,13545070254355;"Li K.L., Razali A.B., Baki R.(2019). Writing narrative essays using e-book writing software: Analyses of students<U+0092> digital written works. Journal of Asia TEFL";"digit, media, narr, literaci, practic"
1,55248894848938;7,31619265415079;"Hong J.-C., Chen M.-L., Ye J.-H.(2020). Acceptance of youtube applied to dance learning. International Journal of Information and Education Technology";"model, influenc, blog, factor, perceiv"
8,28554221752936;-8,25309599017753;"Shen Y.S., Choi H.C., Joppe M., Yi S.(2020). What motivates visitors to participate in a gamified trip? A player typology using Q methodology. Tourism Management";"motiv, engag, gamif, element, experi"
-10,2298155626172;-9,48802811454324;"Ferdani D., Fanini B., Piccioli M.C., Carboni F., Vigliarolo P.(2020). 3D reconstruction and validation of historical background for immersive VR applications and games: The case study of the Forum of Augustus in Rome. Journal of Cultural Heritage";"art, creativ, technologi, project, develop"
-7,55943043283381;5,04684182073746;"Berthaut F.(2020). 3D interaction techniques for musical expression. Journal of New Music Research";"music, interact, user, system, experi"
-17,0037931654984;3,76128293719386;"Kang X., Chen W., Kang J.(2019). Art in the age of social media: Interaction behavior analysis of instagram art accounts. Informatics";"social, media, sns, network, facebook"
-6,06652873368833;9,23047697131165;"Sheehy K., Garcia-Carrizosa H., Rix J., Seale J., Hayhoe S.(2019). Inclusive museums and augmented reality: Affordances, participation, ethics, and fun. International Journal of the Inclusive Museum";"mobil, technologi, peopl, young, live"
-1,75615422454774;5,23147081133329;"Aljaroodi H.M., Chiong R., Adam M.T.P.(2020). Exploring the design of avatars for users from Arabian culture through a hybrid approach of deductive and inductive reasoning. Computers in Human Behavior";"design, method, review, system, valu"
9,51301534035917;0,764893475106351;"Bergstrom K.(2019). EVE online is not for everyone: Exceptionalism in online gaming cultures. Human Technology";"game, plai, mmo, examin, analys"
0,529494998575573;9,88713592007221;"Matheson D., Wahl-Jorgensen K.(2020). The epistemology of live blogging. New Media and Society";"mobil, technologi, peopl, young, live"
-0,861998729754988;-0,582209365256902;"Rodr<ed>guez I., Puig A., Tellols D., Sams<f3> K.(2020). Evaluating the effect of gamification on the deployment of digital cultural probes for children. International Journal of Human Computer Studies";"child, read, activ, text, electron"
8,1702316154784;-8,10439631629951;"Gallego-Dur<e1>n F.J., Villagr<e1>-Arnedo C.J., Satorre-Cuerda R., Compa<f1>-Rosique P., Molina-Carmona R., Llorens-Largo F.(2019). A guide for game-design-based gamification. Informatics";"motiv, engag, gamif, element, experi"
13,715308650315;3,25622267437238;"Dieris-Hirche J., Pape M., te Wildt B.T., Kehyayan A., Esch M., Aicha S., Herpertz S., Bottel L.(2020). Problematic gaming behavior and the personality traits of video gamers: A cross-sectional survey.. Computers in Human Behavior";"problem, associ, person, predict, posit, emot"
5,7829810441389;-4,53297454394958;"Cao L., Peng C., Hansberger J.T.(2019). Usability and engagement study for a serious virtual reality game of lunar exploration missions. Informatics";"virtual, avatar, world, experi, environ"
-18,5962133035321;1,0893140234514;"Amicucci A.N.(2020). Experimenting with Writing Identities on Facebook through Intertextuality and Interdiscursivity. Computers and Composition";"social, media, sns, network, facebook"
1,51235677609191;-5,65364723047168;"N<e4>ykki P., Laru J., Vuopala E., Siklander P., J<e4>rvel<e4> S.(2019). Affective Learning in Digital Education<U+0097>Case Studies of Social Networking Systems, Games for Learning, and Digital Fabrication. Frontiers in Education";"learn, educ, design, develop, environ"
-8,51362927773897;5,46840900667328;"Snook K., Barri T., Bolles M., Ericson P., Fravel C., Go<df>mann J., Green-Mateu S.E., Luck A., Schedel M., Thomas R.(2020). Concordia: A musical XR instrument for playing the solar system. Journal of New Music Research";"music, interact, user, system, experi"
6,25385236733607;-8,28521343194228;"Ruiperez-Valiente J.A., Gaydos M., Rosenheck L., Kim Y.J., Klopfer E.(2020). Patterns of Engagement in an Educational Massively Multiplayer Online Game: A Multidimensional View. IEEE Transactions on Learning Technologies";"motiv, engag, gamif, element, experi"
-8,38006476987242;5,85888682250336;"Paolizzo F., Johnson C.G.(2020). Creative autonomy in a simple interactive music system. Journal of New Music Research";"music, interact, user, system, experi"
-0,297777247582956;-2,74445969762331;"L<f3>pez-Faican L., Jaen J.(2020). EmoFindAR: Evaluation of a mobile multiplayer augmented reality game for primary school children. Computers and Education";"learn, educ, design, develop, environ"
-18,9430735513822;0,489877820332882;"Rafiq M., Asim A., Khan M.T., Arif M.(2019). The effects of social media on reading habits. Pakistan Journal of Information Management and Libraries";"social, media, sns, network, facebook"
-3,26161801562449;-3,46723752505519;"Qalbi Z., Putera R.F.(2020). The effect of learning media and linguistic intelligence on storytelling ability. International Journal of Scientific and Technology Research";"digit, media, narr, literaci, practic"
4,16442390141386;2,97531351652358;"Cook C.L.(2019). Between a troll and a hard place: the demand framework<U+0092>s answer to one of gaming<U+0092>s biggest problems. Media and Communication";"design, method, review, system, valu"
11,8791165966576;6,98510335140067;"Large A.M., Bediou B., Cekic S., Hart Y., Bavelier D., Green C.S.(2019). Cognitive and behavioral correlates of achievement in a complex multi-player video game. Media and Communication";"perform, cognit, particip, experi, task"
5,81562048151561;4,30098458372118;"Deterding S.(2019). Interaction tension: A sociological model of attention and emotion demands in video gaming. Media and Communication";"game, plai, mmo, examin, analys"
0,70133460603145;-12,8367332150914;"Hethesia D., Mercy Gnana Gandhi S.(2020). Blogging-an efficient tool to incorporate technology and reading skills. International Journal of Scientific and Technology Research";"student, teach, school, educ, classroom"
10,9469226245281;3,1465709931354;"Hodge S.E., Taylor J., McAlaney J.(2019). (A)morally demanding game? An exploration of moral decision-making in a purpose-made video game. Media and Communication";"game, plai, mmo, examin, analys"
-14,534458210707;-7,0283091646909;"Williams W.R.(2019). Attending to the visual aspects of visual storytelling: using art and design concepts to interpret and compose narratives with images. Journal of Visual Literacy";"video, imag, content, visual, analys"
-10,9419344158593;-11,0949977819044;"Hassine T., Neeman Z.(2019). The zombification of art history: How ai resurrects dead masters, and perpetuates historical biases. Journal of Science and Technology of the Arts";"art, creativ, technologi, project, develop"
-1,06893077135268;-13,4496440991507;"Saprudin S., Liliasari L., Setiawan A., Prihatmanto A.S.(2019). The effectiveness of using digital game towards students' academic achievement in small and large classes: A comparative research. International Journal of Learning, Teaching and Educational Research";"student, teach, school, educ, classroom"
-13,0819323564673;-3,80911132771404;"Finseth C.(2019). The participatory culture of technical communication in online gaming communities. Technical Communication";"cultur, museum, commun, inform, histor"
16,8842863049654;-1,75393257193384;"Cudo A., Tor<f3>j M., Misiuro T., Griffiths M.D.(2020). Problematic Facebook Use and Problematic Video Gaming among Female and Male Gamers. Cyberpsychology, Behavior, and Social Networking";"internet, addict, adolesc, gender, femal"
-14,7485767735675;-4,91326445245115;"Schaffer D.R., Debb S.M.(2020). Assessing Instagram Use Across Cultures: A Confirmatory Factor Analysis. Cyberpsychology, Behavior, and Social Networking";"video, imag, content, visual, analys"
-3,75296722679467;-5,64719884441075;"McCashin L.Q., McGarvey L., Carbonaro M., Yuen C.(2019). Assessing spatial geometry through digital gameplay in a minecraft summer camp. Ubiquitous Learning";"learn, educ, design, develop, environ"
8,02265728538344;2,00684007267811;"Khoshsaligheh M., Ameri S.(2020). Video game localisation in Iran: a survey of users<U+0092> profile, gaming habits and preferences. Translator";"game, plai, mmo, examin, analys"
8,34526963522479;-4,73534341395866;"Huang Y., Jasin S., Manchanda P.(2019). <U+0093>Level Up<U+0094>: Leveraging skill and engagement to maximize player game-play in online video games. Information Systems Research";"game, plai, mmo, examin, analys"
-9,97590662191045;-12,2487240623567;"Lewis I.(2019). Visual culture. Year's Work in Critical and Cultural Theory";"art, creativ, technologi, project, develop"
-3,99671618862507;-0,796488240402735;"Turchi L.B.(2020). Shakespeare e-books: an account of promising practice. Research in Drama Education";"child, read, activ, text, electron"
-8,52772355401495;-4,83983360029993;"Zhao Z., Xiaojuan M.A.(2020). ShadowPlay2.5D: A 360-degree video authoring tool for immersive appreciation of classical Chinese poetry. Journal on Computing and Cultural Heritage";"virtual, avatar, world, experi, environ"
9,96351280209092;-0,438713586524045;"Liao G.-Y., Pham T.T.L., Cheng T.C.E., Teng C.-I.(2020). How online gamers<U+0092> participation fosters their team commitment: Perspective of social identity theory. International Journal of Information Management";"game, plai, mmo, examin, analys"
9,30894980123499;-6,86927586594695;"Wang X., Goh D.H.-L., Lim E.-P.(2020). Understanding Continuance Intention toward Crowdsourcing Games: A Longitudinal Investigation. International Journal of Human-Computer Interaction";"motiv, engag, gamif, element, experi"
-15,7725479968599;-6,83101763174512;"Jirsa T.(2019). For the affective aesthetics of contemporary music video. Music, Sound and the Moving Image";"video, imag, content, visual, analys"
1,41058814448777;6,84286632425318;"Gruber M., Mayer C., Einwiller S.A.(2020). What drives people to participate in online firestorms?. Online Information Review";"onlin, social, commun, ident, offlin"
-5,52566421863972;-10,1499949013644;"Werner L., Denner J., Campe S., Torres D.M.(2020). Computational sophistication of games programmed by children: A model for its measurement. ACM Transactions on Computing Education";"art, creativ, technologi, project, develop"
3,3665495590207;1,19404497865608;"Shliakhovchuk E., Garc<ed>a A.M.(2020). Intercultural perspective on impact of video games on players: Insights from a systematic review of recent literature. Educational Sciences: Theory and Practice";"design, method, review, system, valu"
-3,10795067251202;1,38427219666841;"Son S.-H.C., Butcher K.R., Liang L.A.(2020). The influence of interactive features in storybook apps on children<U+0092>s reading comprehension and story enjoyment. Elementary School Journal";"child, read, activ, text, electron"
14,2404928538497;2,59996639408677;"Di<U+2009>Blasi M., Giardina A., Lo<U+2009>Coco G., Giordano C., Billieux J., Schimmenti A.(2020). A compensatory model to understand dysfunctional personality traits in problematic gaming: The role of vulnerable narcissism. Personality and Individual Differences";"problem, associ, person, predict, posit, emot"
-15,5948817343689;3,61573428353883;"Wu M.S., Song C., Ma Y.(2019). Selfie taking may be nonharmful: Evidence from adaptive and maladaptive narcissism among Chinese young adults. Human Behavior and Emerging Technologies";"social, media, sns, network, facebook"
4,86589783077743;-7,46255168635937;"Tsai Y.-L., Tsai C.-C.(2020). A meta-analysis of research on digital game-based science learning. Journal of Computer Assisted Learning";"game, plai, mmo, examin, analys"
13,5576787010173;-1,43058380076565;"<c7>irak N.S., Erol O.(2020). What are the factors that affect the motivation of digital gamers?. Participatory Educational Research";"game, plai, mmo, examin, analys"
-2,55159660646765;9,09042366012678;"Kefalis C., Kontostavlou E.Z., Drigas A.(2020). The effects of video games in memory and attention. International Journal of Engineering Pedagogy";"mobil, technologi, peopl, young, live"
-1,3149282165591;-12,2835337355951;"Istiq<U+0092>faroh N., Suhardi, Mustadi A.(2020). Improving elementary school students<U+0092> creativity and writing skills through digital comics. Elementary Education Online";"student, teach, school, educ, classroom"
-2,40683237439159;-0,200884256168735;"St<f8>le H., Mangen A., Schwippert K.(2020). Assessing children's reading comprehension on paper and screen: A mode-effect study. Computers and Education";"child, read, activ, text, electron"
12,7077101227054;2,38276034030009;"Barr M.(2020). A cross-sectional study of video game play habits and graduate skills attainment. Research in Learning Technology";"game, plai, mmo, examin, analys"
-3,67690319986202;-11,1470382588947;"King A., Prior H., Waddington-Jones C.(2019). Connect resound: Using online technology to deliver music education to remote communities. Journal of Music, Technology and Education";"student, teach, school, educ, classroom"
-2,36081629827947;-11,0922271252938;"Devaney K.(2019). <U+0091>Waiting for the wow factor<U+0092>: Perspectives on computer technology in classroom composing. Journal of Music, Technology and Education";"student, teach, school, educ, classroom"
-18,334226365779;-6,63355536732431;"Soh W.Y.(2020). Digital protest in Singapore: the pragmatics of political Internet memes. Media, Culture and Society";"video, imag, content, visual, analys"
2,9822993737036;-0,204360408336027;"Bui P., Rodr<ed>guez-Aflecht G., Brezovszky B., Hannula-Sormunen M.M., Laato S., Lehtinen E.(2020). Understanding students<U+0092> game experiences throughout the developmental process of the number navigation game. Educational Technology Research and Development";"game, plai, mmo, examin, analys"
9,01885866928762;0,104385894985462;"Coanda I., Aupers S.(2020). Post-human encounters: Humanising the technological Other in videogames. New Media and Society";"game, plai, mmo, examin, analys"
-16,8795951118543;-5,00938723348543;"Moreno-Almeida C.(2020). Memes as snapshots of participation: The role of digital amateur activists in authoritarian regimes. New Media and Society";"video, imag, content, visual, analys"
-6,57719842486494;-6,91897418582147;"Min J.(2019). Visual literacies in a U.S. undergraduate writing course: a case study of transmediation. Journal of Visual Literacy";"video, imag, content, visual, analys"
6,75275270184175;-7,43413471401565;"Quintas A., Bustamante J.-C., Pradas F., Castellar C.(2020). Psychological effects of gamified didactics with exergames in Physical Education at primary schools: Results from a natural experiment. Computers and Education";"perform, cognit, particip, experi, task"
